[2026-02-10 12:03:58] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260210_120358.log | fname=
[2026-02-10 12:05:07] [DEBUG   ] [Worker-5] Worker-5 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:07] [INFO    ] [Worker-5] Worker-5 picked up task | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-5] Worker-5 starting OCR (0.10 MB) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-1] Worker-1 OCR completed in 12.92s | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-1] Worker-1 extracted 30 lines from 2 page(s) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/37371307 Invalid Currency (PO).pdf.txt (0.0003s) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-1] Worker-1 completed (OCR=12.92s, total=12.93s) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:05:10] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:10] [INFO    ] [Worker-1] Worker-1 picked up task | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-1] Worker-1 starting OCR (0.02 MB) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-4] Worker-4 OCR completed in 8.27s | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-4] Worker-4 extracted 15 lines from 1 page(s) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/37654394 Invalid PO Number (PO).pdf.txt (0.0002s) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-4] Worker-4 completed (OCR=8.27s, total=8.27s) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:05:10] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:10] [INFO    ] [Worker-4] Worker-4 picked up task | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-4] Worker-4 starting OCR (0.09 MB) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-3] Worker-3 OCR completed in 13.45s | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-3] Worker-3 extracted 30 lines from 2 page(s) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/37290355 Process PO Credit Memo (PO).pdf.txt (0.0003s) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:05:10] [INFO    ] [Worker-3] Worker-3 completed (OCR=13.45s, total=13.46s) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:05:10] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:10] [INFO    ] [Worker-3] Worker-3 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:05:10] [INFO    ] [Worker-3] Worker-3 summary — processed=4, failed=0, total_ocr_time=63.96s, avg_ocr_per_file=15.99s, model_init_time=8.04s | fname=SUMMARY
[2026-02-10 12:05:10] [INFO    ] [Worker-3] Worker-3 exiting | fname=SHUTDOWN
[2026-02-10 12:05:20] [INFO    ] [Worker-6] Worker-6 OCR completed in 16.60s | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:05:20] [INFO    ] [Worker-6] Worker-6 extracted 30 lines from 2 page(s) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:05:20] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output/37689388 Process Non-PO Invoice (NPO).pdf.txt (0.0005s) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:05:20] [INFO    ] [Worker-6] Worker-6 completed (OCR=16.60s, total=16.60s) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:05:20] [DEBUG   ] [Worker-6] Worker-6 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:20] [INFO    ] [Worker-6] Worker-6 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:05:20] [INFO    ] [Worker-6] Worker-6 summary — processed=4, failed=0, total_ocr_time=74.51s, avg_ocr_per_file=18.63s, model_init_time=7.51s | fname=SUMMARY
[2026-02-10 12:05:20] [INFO    ] [Worker-6] Worker-6 exiting | fname=SHUTDOWN
[2026-02-10 12:05:21] [INFO    ] [Worker-8] Worker-8 OCR completed in 13.94s | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:05:21] [INFO    ] [Worker-8] Worker-8 extracted 30 lines from 2 page(s) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:05:21] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output/37691076 Please Index (PO).pdf.txt (0.0002s) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:05:21] [INFO    ] [Worker-8] Worker-8 completed (OCR=13.94s, total=13.95s) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:05:21] [DEBUG   ] [Worker-8] Worker-8 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:21] [INFO    ] [Worker-8] Worker-8 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:05:21] [INFO    ] [Worker-8] Worker-8 summary — processed=4, failed=0, total_ocr_time=74.38s, avg_ocr_per_file=18.60s, model_init_time=8.64s | fname=SUMMARY
[2026-02-10 12:05:21] [INFO    ] [Worker-8] Worker-8 exiting | fname=SHUTDOWN
[2026-02-10 12:05:25] [INFO    ] [Worker-1] Worker-1 OCR completed in 15.22s | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:05:25] [INFO    ] [Worker-1] Worker-1 extracted 30 lines from 2 page(s) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:05:25] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/37768719 Approval Required (NPO).pdf.txt (0.0002s) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:05:25] [INFO    ] [Worker-1] Worker-1 completed (OCR=15.22s, total=15.22s) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:05:25] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:25] [INFO    ] [Worker-1] Worker-1 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:05:25] [INFO    ] [Worker-1] Worker-1 summary — processed=4, failed=0, total_ocr_time=79.26s, avg_ocr_per_file=19.82s, model_init_time=7.50s | fname=SUMMARY
[2026-02-10 12:05:25] [INFO    ] [Worker-1] Worker-1 exiting | fname=SHUTDOWN
[2026-02-10 12:05:25] [DEBUG   ] [MainProcess] All sentinels sent | fname=SHUTDOWN
[2026-02-10 12:05:25] [INFO    ] [MainProcess] Waiting for workers to finish... | fname=SHUTDOWN
[2026-02-10 12:05:29] [INFO    ] [Worker-0] Worker-0 OCR completed in 28.08s | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:05:29] [INFO    ] [Worker-0] Worker-0 extracted 60 lines from 4 page(s) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:05:29] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/37451662 Missing Vendor Invoice Reference Number (NPO).pdf.txt (0.0004s) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:05:29] [INFO    ] [Worker-0] Worker-0 completed (OCR=28.08s, total=28.08s) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:05:29] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:29] [INFO    ] [Worker-0] Worker-0 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:05:29] [INFO    ] [Worker-0] Worker-0 summary — processed=3, failed=0, total_ocr_time=83.11s, avg_ocr_per_file=27.70s, model_init_time=7.94s | fname=SUMMARY
[2026-02-10 12:05:29] [INFO    ] [Worker-0] Worker-0 exiting | fname=SHUTDOWN
[2026-02-10 12:05:30] [INFO    ] [MainProcess] Worker Worker-0 (PID=21768) joined — OK | fname=SHUTDOWN
[2026-02-10 12:05:30] [INFO    ] [MainProcess] Worker Worker-1 (PID=21769) joined — OK | fname=SHUTDOWN
[2026-02-10 12:05:33] [INFO    ] [Worker-7] Worker-7 OCR completed in 29.12s | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:05:33] [INFO    ] [Worker-7] Worker-7 extracted 60 lines from 4 page(s) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:05:33] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/37689884 Invalid Vendor (NPO).pdf.txt (0.0002s) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:05:33] [INFO    ] [Worker-7] Worker-7 completed (OCR=29.12s, total=29.12s) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:05:33] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:33] [INFO    ] [Worker-7] Worker-7 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:05:33] [INFO    ] [Worker-7] Worker-7 summary — processed=6, failed=0, total_ocr_time=87.07s, avg_ocr_per_file=14.51s, model_init_time=7.62s | fname=SUMMARY
[2026-02-10 12:05:33] [INFO    ] [Worker-7] Worker-7 exiting | fname=SHUTDOWN
[2026-02-10 12:05:36] [INFO    ] [Worker-5] Worker-5 OCR completed in 28.71s | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:05:36] [INFO    ] [Worker-5] Worker-5 extracted 90 lines from 6 page(s) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:05:36] [INFO    ] [Worker-5] Worker-5 output written to ./ocr_output/37692967 Invalid UOM (PO).pdf.txt (0.0002s) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:05:36] [INFO    ] [Worker-5] Worker-5 completed (OCR=28.71s, total=28.71s) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:05:36] [DEBUG   ] [Worker-5] Worker-5 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:36] [INFO    ] [Worker-5] Worker-5 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:05:36] [INFO    ] [Worker-5] Worker-5 summary — processed=3, failed=0, total_ocr_time=90.66s, avg_ocr_per_file=30.22s, model_init_time=7.50s | fname=SUMMARY
[2026-02-10 12:05:36] [INFO    ] [Worker-5] Worker-5 exiting | fname=SHUTDOWN
[2026-02-10 12:05:40] [INFO    ] [Worker-4] Worker-4 OCR completed in 29.82s | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:05:40] [INFO    ] [Worker-4] Worker-4 extracted 75 lines from 5 page(s) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:05:40] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/37794522 Invalid Vendor (PO).pdf.txt (0.0003s) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:05:40] [INFO    ] [Worker-4] Worker-4 completed (OCR=29.82s, total=29.83s) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:05:40] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:40] [INFO    ] [Worker-4] Worker-4 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:05:40] [INFO    ] [Worker-4] Worker-4 summary — processed=4, failed=0, total_ocr_time=94.19s, avg_ocr_per_file=23.55s, model_init_time=7.47s | fname=SUMMARY
[2026-02-10 12:05:40] [INFO    ] [Worker-4] Worker-4 exiting | fname=SHUTDOWN
[2026-02-10 12:05:42] [INFO    ] [Worker-2] Worker-2 OCR completed in 35.32s | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:05:42] [INFO    ] [Worker-2] Worker-2 extracted 60 lines from 4 page(s) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:05:42] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/37691214 Missing Vendor Invoice Reference (PO).pdf.txt (0.0009s) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:05:42] [INFO    ] [Worker-2] Worker-2 completed (OCR=35.32s, total=35.32s) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:05:42] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:42] [INFO    ] [Worker-2] Worker-2 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:05:42] [INFO    ] [Worker-2] Worker-2 summary — processed=4, failed=0, total_ocr_time=97.02s, avg_ocr_per_file=24.25s, model_init_time=7.43s | fname=SUMMARY
[2026-02-10 12:05:42] [INFO    ] [Worker-2] Worker-2 exiting | fname=SHUTDOWN
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Worker Worker-2 (PID=21770) joined — OK | fname=SHUTDOWN
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Worker Worker-3 (PID=21771) joined — OK | fname=SHUTDOWN
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Worker Worker-4 (PID=21772) joined — OK | fname=SHUTDOWN
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Worker Worker-5 (PID=21773) joined — OK | fname=SHUTDOWN
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Worker Worker-6 (PID=21774) joined — OK | fname=SHUTDOWN
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Worker Worker-7 (PID=21775) joined — OK | fname=SHUTDOWN
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Worker Worker-8 (PID=21776) joined — OK | fname=SHUTDOWN
[2026-02-10 12:05:43] [INFO    ] [MainProcess] ========== OCR Pipeline Complete ========== | fname=DONE
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Total files processed : 36 | fname=DONE
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Total wall-clock time : 104.98s | fname=DONE
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Average time per file : 2.92s | fname=DONE
[2026-02-10 12:05:43] [INFO    ] [MainProcess] Log saved to          : ./logs/ocr_run_20260210_120358.log | fname=DONE
