[2026-03-20 10:25:01] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260320_102501.log | fname=
[2026-03-20 10:25:47] [INFO    ] [Worker-4] Worker-4 LLM invoice_data fields: | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   invoice_number: 23667 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   invoice_date: 2026-02-01 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   invoice_amount: 5,057.03 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   invoice_currency: ['USD'] | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   tax_amount: 581.78 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   po_number: ['M412709817'] | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   gl_account_number: None | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   freight_and_handling_charges: None | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   cost_center: None | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   vendor_name: Country Downs Landscaping Ltd | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   vendor_address: 1773 Central Street · Claremont, ON 1.1Y 1B4 · Ph: 416-369-1969 - Toronto · 905-649-2222 - Durham Fax: 905-649-2225 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   po_line_items: None | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4] Worker-4 LLM raw_response fields: | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   invoice_number: 23667 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   invoice_date: 2026-02-01 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   invoice_amount: 5,057.03 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   invoice_currency: ['USD'] | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   tax_amount: 581.78 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   po_number: ['M412709817'] | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   gl_account_number: None | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   freight_and_handling_charges: None | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   cost_center: None | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   vendor_name: Country Downs Landscaping Ltd. | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   vendor_address: 1773 Central Street · Claremont, ON 1.1Y 1B4 · Ph: 416-369-1969 - Toronto · 905-649-2222 - Durham Fax: 905-649-2225 | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4]   po_line_items: None | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4] Worker-4 LLM result saved to ./ocr_output_march_20/SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf.llm.json | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4] Worker-4 completed (OCR=5.19s, total=6.97s) | fname=SAPS4_5100121006_CA11_PFNACA_2026_304667741.pdf
[2026-03-20 10:25:47] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:47] [INFO    ] [Worker-4] Worker-4 picked up task | fname=SAPS4_5100128522_US29_PFNAUS_2026_999936455.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-4] Worker-4 starting OCR (0.09 MB) | fname=SAPS4_5100128522_US29_PFNAUS_2026_999936455.pdf
[2026-03-20 10:25:47] [DEBUG   ] [MainProcess] File enqueued successfully (38/56) | fname=SAPS4_5100140544_US29_PFNAUS_2026_999872756.pdf
[2026-03-20 10:25:47] [DEBUG   ] [MainProcess] Putting file 39/56 into queue | fname=SAPS4_5100140547_US29_PFNAUS_2026_999936561.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-8] Worker-8 OCR completed in 11.93s | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:47] [DEBUG   ] [Worker-8] Page 1: 147 segments, 146 kept after confidence filter
[2026-03-20 10:25:47] [DEBUG   ] [Worker-8] Page 2: 72 segments, 72 kept after confidence filter
[2026-03-20 10:25:47] [DEBUG   ] [Worker-8] Page 3: 147 segments, 147 kept after confidence filter
[2026-03-20 10:25:47] [DEBUG   ] [Worker-8] Page 4: 45 segments, 45 kept after confidence filter
[2026-03-20 10:25:47] [INFO    ] [Worker-8] Worker-8 merge_text_with_spaces produced 199 lines from 4 page(s) | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output_march_20/SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf.txt (0.0003s) | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:47] [INFO    ] [Worker-8] Worker-8 calling LLM API (199 lines) | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:48] [INFO    ] [Worker-7] Worker-7 OCR completed in 5.66s | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:48] [DEBUG   ] [Worker-7] Page 1: 75 segments, 74 kept after confidence filter
[2026-03-20 10:25:48] [DEBUG   ] [Worker-7] Page 2: 22 segments, 21 kept after confidence filter
[2026-03-20 10:25:48] [INFO    ] [Worker-7] Worker-7 merge_text_with_spaces produced 55 lines from 2 page(s) | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:48] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output_march_20/SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf.txt (0.0002s) | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:48] [INFO    ] [Worker-7] Worker-7 calling LLM API (55 lines) | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8] Worker-8 LLM response status=200 in 1.84s | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8] Worker-8 LLM invoice_data fields: | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   invoice_number: C013482055 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   invoice_date: February 6, 2026 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   invoice_amount: 612.28 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   invoice_currency: ['USD'] | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   tax_amount: 47.87 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   po_number: ['M413550124'] | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   gl_account_number: None | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   freight_and_handling_charges: None | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   cost_center: None | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   vendor_name: PENSKE TRUCK LEASING CO., L.P | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   vendor_address: P.O. BOX 827380, PHILADELPHIA, PA 19182-7380 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   po_line_items: None | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8] Worker-8 LLM raw_response fields: | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   invoice_number: C013482055 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   invoice_date: February 6, 2026 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   invoice_amount: 612.28 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   invoice_currency: ['USD'] | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   tax_amount: 47.87 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   po_number: ['M413550124'] | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   gl_account_number: None | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   freight_and_handling_charges: None | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   cost_center: None | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   vendor_name: PENSKE TRUCK LEASING CO., L.P. | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   vendor_address: P.O. BOX 827380, PHILADELPHIA, PA 19182-7380 | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8]   po_line_items: None | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8] Worker-8 LLM result saved to ./ocr_output_march_20/SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf.llm.json | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8] Worker-8 completed (OCR=11.93s, total=13.78s) | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:49] [DEBUG   ] [Worker-8] Worker-8 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:49] [INFO    ] [Worker-8] Worker-8 picked up task | fname=SAPS4_5100129049_US29_PFNAUS_2026_999872734.pdf
[2026-03-20 10:25:49] [INFO    ] [Worker-8] Worker-8 starting OCR (0.10 MB) | fname=SAPS4_5100129049_US29_PFNAUS_2026_999872734.pdf
[2026-03-20 10:25:49] [DEBUG   ] [MainProcess] File enqueued successfully (39/56) | fname=SAPS4_5100140547_US29_PFNAUS_2026_999936561.pdf
[2026-03-20 10:25:49] [DEBUG   ] [MainProcess] Putting file 40/56 into queue | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7] Worker-7 LLM response status=200 in 1.70s | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7] Worker-7 LLM invoice_data fields: | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   invoice_number: 131456299 | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   invoice_date: 01/12/26 | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   invoice_amount: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   invoice_currency: ['USD'] | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   tax_amount: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   po_number: ['23552475'] | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   gl_account_number: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   freight_and_handling_charges: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   cost_center: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   vendor_name: FleetPride | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   vendor_address: P.O. BOX 847118, 131456299, DAT.LASTX75284 - 71 1 8 | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   po_line_items: [{'description': 'RAIN-X LONGITUDE WIPER 22"', 'quantity': '7.0', 'net_price': '21.01'}] | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7] Worker-7 LLM raw_response fields: | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   invoice_number: 131456299 | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   invoice_date: 01/12/26 | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   invoice_amount: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   invoice_currency: ['USD'] | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   tax_amount: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   po_number: ['23552475'] | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   gl_account_number: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   freight_and_handling_charges: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   cost_center: None | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   vendor_name: FleetPride | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   vendor_address: P.O. BOX 847118, 131456299, DAT.LASTX75284 - 71 1 8 | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7]   po_line_items: [{'description': 'RAIN-X LONGITUDE WIPER 22"', 'quantity': 7.0, 'net_price': 21.01}] | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7] Worker-7 LLM result saved to ./ocr_output_march_20/SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf.llm.json | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7] Worker-7 completed (OCR=5.66s, total=7.37s) | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:50] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:50] [INFO    ] [Worker-7] Worker-7 picked up task | fname=SAPS4_5100131507_US30_PFNAUS_2026_999936288.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-7] Worker-7 starting OCR (0.10 MB) | fname=SAPS4_5100131507_US30_PFNAUS_2026_999936288.pdf
[2026-03-20 10:25:50] [DEBUG   ] [MainProcess] File enqueued successfully (40/56) | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:25:50] [DEBUG   ] [MainProcess] Putting file 41/56 into queue | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-0] Worker-0 OCR completed in 7.03s | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:50] [DEBUG   ] [Worker-0] Page 1: 49 segments, 48 kept after confidence filter
[2026-03-20 10:25:50] [DEBUG   ] [Worker-0] Page 2: 12 segments, 12 kept after confidence filter
[2026-03-20 10:25:50] [DEBUG   ] [Worker-0] Page 3: 11 segments, 10 kept after confidence filter
[2026-03-20 10:25:50] [INFO    ] [Worker-0] Worker-0 merge_text_with_spaces produced 58 lines from 3 page(s) | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output_march_20/SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf.txt (0.0002s) | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:50] [INFO    ] [Worker-0] Worker-0 calling LLM API (58 lines) | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:51] [INFO    ] [Worker-5] Worker-5 OCR completed in 9.82s | fname=SAPS4_5100122054_US29_PFNAUS_2026_999872683.pdf
[2026-03-20 10:25:51] [DEBUG   ] [Worker-5] Page 1: 77 segments, 72 kept after confidence filter
[2026-03-20 10:25:51] [DEBUG   ] [Worker-5] Page 2: 11 segments, 11 kept after confidence filter
[2026-03-20 10:25:51] [DEBUG   ] [Worker-5] Page 3: 77 segments, 72 kept after confidence filter
[2026-03-20 10:25:51] [DEBUG   ] [Worker-5] Page 4: 11 segments, 11 kept after confidence filter
[2026-03-20 10:25:51] [DEBUG   ] [Worker-5] Page 5: 77 segments, 72 kept after confidence filter
[2026-03-20 10:25:51] [INFO    ] [Worker-5] Worker-5 merge_text_with_spaces produced 153 lines from 6 page(s) | fname=SAPS4_5100122054_US29_PFNAUS_2026_999872683.pdf
[2026-03-20 10:25:51] [INFO    ] [Worker-5] Worker-5 output written to ./ocr_output_march_20/SAPS4_5100122054_US29_PFNAUS_2026_999872683.pdf.txt (0.0002s) | fname=SAPS4_5100122054_US29_PFNAUS_2026_999872683.pdf
[2026-03-20 10:25:51] [INFO    ] [Worker-5] Worker-5 calling LLM API (153 lines) | fname=SAPS4_5100122054_US29_PFNAUS_2026_999872683.pdf
[2026-03-20 10:25:51] [INFO    ] [Worker-2] Worker-2 OCR completed in 12.48s | fname=SAPS4_5100118536_US29_PFNAUS_2026_999884426.pdf
[2026-03-20 10:25:51] [DEBUG   ] [Worker-2] Page 1: 148 segments, 148 kept after confidence filter
[2026-03-20 10:25:51] [DEBUG   ] [Worker-2] Page 2: 74 segments, 73 kept after confidence filter
[2026-03-20 10:25:51] [DEBUG   ] [Worker-2] Page 3: 145 segments, 145 kept after confidence filter
[2026-03-20 10:25:51] [DEBUG   ] [Worker-2] Page 4: 46 segments, 46 kept after confidence filter
[2026-03-20 10:25:51] [INFO    ] [Worker-2] Worker-2 merge_text_with_spaces produced 202 lines from 4 page(s) | fname=SAPS4_5100118536_US29_PFNAUS_2026_999884426.pdf
[2026-03-20 10:25:51] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output_march_20/SAPS4_5100118536_US29_PFNAUS_2026_999884426.pdf.txt (0.0003s) | fname=SAPS4_5100118536_US29_PFNAUS_2026_999884426.pdf
[2026-03-20 10:25:51] [INFO    ] [Worker-2] Worker-2 calling LLM API (202 lines) | fname=SAPS4_5100118536_US29_PFNAUS_2026_999884426.pdf
[2026-03-20 10:25:52] [INFO    ] [Worker-6] Worker-6 OCR completed in 11.97s | fname=SAPS4_5100121006_US30_PFNAUS_2026_999885270.pdf
[2026-03-20 10:25:52] [DEBUG   ] [Worker-6] Page 1: 145 segments, 145 kept after confidence filter
[2026-03-20 10:25:52] [DEBUG   ] [Worker-6] Page 2: 75 segments, 74 kept after confidence filter
[2026-03-20 10:25:52] [DEBUG   ] [Worker-6] Page 3: 144 segments, 144 kept after confidence filter
[2026-03-20 10:25:52] [DEBUG   ] [Worker-6] Page 4: 47 segments, 47 kept after confidence filter
[2026-03-20 10:25:52] [INFO    ] [Worker-6] Worker-6 merge_text_with_spaces produced 202 lines from 4 page(s) | fname=SAPS4_5100121006_US30_PFNAUS_2026_999885270.pdf
[2026-03-20 10:25:52] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output_march_20/SAPS4_5100121006_US30_PFNAUS_2026_999885270.pdf.txt (0.0003s) | fname=SAPS4_5100121006_US30_PFNAUS_2026_999885270.pdf
[2026-03-20 10:25:52] [INFO    ] [Worker-6] Worker-6 calling LLM API (202 lines) | fname=SAPS4_5100121006_US30_PFNAUS_2026_999885270.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0] Worker-0 LLM response status=200 in 2.05s | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0] Worker-0 LLM invoice_data fields: | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   invoice_number: 160362 | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   invoice_date: 02/12/26 | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   invoice_amount: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   invoice_currency: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   tax_amount: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   po_number: ['M413232235'] | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   gl_account_number: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   freight_and_handling_charges: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   cost_center: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   vendor_name: MTECH MECHANICAL TECHNOLOGIES GROUP INC | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   vendor_address: 12300 PECOS STREET, WESTMINSTER, CO 80234-3426, 303-650-4000, SPRINGSSERVICEAR@MTECHG.COM | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   po_line_items: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0] Worker-0 LLM raw_response fields: | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   invoice_number: 160362 | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   invoice_date: 02/12/26 | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   invoice_amount: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   invoice_currency: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   tax_amount: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   po_number: ['M413232235'] | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   gl_account_number: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   freight_and_handling_charges: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   cost_center: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   vendor_name: MTECH MECHANICAL TECHNOLOGIES GROUP INC. | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   vendor_address: 12300 PECOS STREET, WESTMINSTER, CO 80234-3426, 303-650-4000, SPRINGSSERVICEAR@MTECHG.COM | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:53] [INFO    ] [Worker-0]   po_line_items: None | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
