[2026-02-10 12:08:39] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260210_120839.log | fname=
[2026-02-10 12:09:52] [INFO    ] [Worker-4] Worker-4 picked up task | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:09:52] [INFO    ] [Worker-4] Worker-4 starting OCR (0.10 MB) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:09:57] [INFO    ] [Worker-1] Worker-1 OCR completed in 19.63s | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:09:57] [INFO    ] [Worker-1] Worker-1 extracted 45 lines from 3 page(s) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:09:57] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/37151454 Process Non-PO Credit Memo (NPO).pdf.txt (0.0003s) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:09:57] [INFO    ] [Worker-1] Worker-1 completed (OCR=19.63s, total=19.63s) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:09:57] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:57] [INFO    ] [Worker-1] Worker-1 picked up task | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:09:57] [INFO    ] [Worker-1] Worker-1 starting OCR (0.02 MB) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:09:58] [INFO    ] [Worker-3] Worker-3 OCR completed in 16.06s | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:09:58] [INFO    ] [Worker-3] Worker-3 extracted 30 lines from 2 page(s) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:09:58] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/37290355 Process PO Credit Memo (PO).pdf.txt (0.0003s) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:09:58] [INFO    ] [Worker-3] Worker-3 completed (OCR=16.06s, total=16.07s) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:09:58] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:58] [INFO    ] [Worker-3] Worker-3 picked up task | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:09:58] [INFO    ] [Worker-3] Worker-3 starting OCR (0.09 MB) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:10:01] [INFO    ] [Worker-7] Worker-7 OCR completed in 14.58s | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:10:01] [INFO    ] [Worker-7] Worker-7 extracted 30 lines from 2 page(s) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:10:01] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/37689388 Process Non-PO Invoice (NPO).pdf.txt (0.0002s) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:10:01] [INFO    ] [Worker-7] Worker-7 completed (OCR=14.58s, total=14.58s) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:10:01] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:10:01] [INFO    ] [Worker-7] Worker-7 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:10:01] [INFO    ] [Worker-7] Worker-7 summary — processed=3, failed=0, total_ocr_time=74.68s, avg_ocr_per_file=24.89s, model_init_time=7.26s | fname=SUMMARY
[2026-02-10 12:10:01] [INFO    ] [Worker-7] Worker-7 exiting | fname=SHUTDOWN
[2026-02-10 12:10:02] [INFO    ] [Worker-6] Worker-6 OCR completed in 12.79s | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:10:02] [INFO    ] [Worker-6] Worker-6 extracted 30 lines from 2 page(s) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:10:02] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output/37691076 Please Index (PO).pdf.txt (0.0002s) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:10:02] [INFO    ] [Worker-6] Worker-6 completed (OCR=12.79s, total=12.79s) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:10:02] [DEBUG   ] [Worker-6] Worker-6 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:10:02] [INFO    ] [Worker-6] Worker-6 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:10:02] [INFO    ] [Worker-6] Worker-6 summary — processed=5, failed=0, total_ocr_time=75.33s, avg_ocr_per_file=15.07s, model_init_time=8.17s | fname=SUMMARY
[2026-02-10 12:10:02] [INFO    ] [Worker-6] Worker-6 exiting | fname=SHUTDOWN
[2026-02-10 12:10:10] [INFO    ] [Worker-1] Worker-1 OCR completed in 12.86s | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:10:10] [INFO    ] [Worker-1] Worker-1 extracted 30 lines from 2 page(s) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:10:10] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/37768719 Approval Required (NPO).pdf.txt (0.0002s) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:10:10] [INFO    ] [Worker-1] Worker-1 completed (OCR=12.86s, total=12.86s) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:10:10] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:10:10] [INFO    ] [Worker-1] Worker-1 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:10:10] [INFO    ] [Worker-1] Worker-1 summary — processed=5, failed=0, total_ocr_time=83.92s, avg_ocr_per_file=16.78s, model_init_time=7.52s | fname=SUMMARY
[2026-02-10 12:10:10] [INFO    ] [Worker-1] Worker-1 exiting | fname=SHUTDOWN
[2026-02-10 12:10:10] [DEBUG   ] [MainProcess] All sentinels sent | fname=SHUTDOWN
[2026-02-10 12:10:10] [INFO    ] [MainProcess] Waiting for workers to finish... | fname=SHUTDOWN
[2026-02-10 12:10:10] [INFO    ] [Worker-0] Worker-0 OCR completed in 28.14s | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:10:10] [INFO    ] [Worker-0] Worker-0 extracted 60 lines from 4 page(s) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:10:10] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/37451662 Missing Vendor Invoice Reference Number (NPO).pdf.txt (0.0002s) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:10:10] [INFO    ] [Worker-0] Worker-0 completed (OCR=28.14s, total=28.14s) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:10:10] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:10:10] [INFO    ] [Worker-0] Worker-0 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:10:10] [INFO    ] [Worker-0] Worker-0 summary — processed=4, failed=0, total_ocr_time=84.35s, avg_ocr_per_file=21.09s, model_init_time=7.30s | fname=SUMMARY
[2026-02-10 12:10:10] [INFO    ] [Worker-0] Worker-0 exiting | fname=SHUTDOWN
[2026-02-10 12:10:11] [INFO    ] [MainProcess] Worker Worker-0 (PID=35497) joined — OK | fname=SHUTDOWN
[2026-02-10 12:10:11] [INFO    ] [MainProcess] Worker Worker-1 (PID=35498) joined — OK | fname=SHUTDOWN
[2026-02-10 12:10:15] [INFO    ] [Worker-5] Worker-5 OCR completed in 26.79s | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:10:15] [INFO    ] [Worker-5] Worker-5 extracted 60 lines from 4 page(s) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:10:15] [INFO    ] [Worker-5] Worker-5 output written to ./ocr_output/37689884 Invalid Vendor (NPO).pdf.txt (0.0002s) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:10:15] [INFO    ] [Worker-5] Worker-5 completed (OCR=26.79s, total=26.79s) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:10:15] [DEBUG   ] [Worker-5] Worker-5 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:10:15] [INFO    ] [Worker-5] Worker-5 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:10:15] [INFO    ] [Worker-5] Worker-5 summary — processed=3, failed=0, total_ocr_time=88.98s, avg_ocr_per_file=29.66s, model_init_time=7.61s | fname=SUMMARY
[2026-02-10 12:10:15] [INFO    ] [Worker-5] Worker-5 exiting | fname=SHUTDOWN
[2026-02-10 12:10:22] [INFO    ] [Worker-2] Worker-2 OCR completed in 30.80s | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:10:22] [INFO    ] [Worker-2] Worker-2 extracted 60 lines from 4 page(s) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:10:22] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/37691214 Missing Vendor Invoice Reference (PO).pdf.txt (0.0003s) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:10:22] [INFO    ] [Worker-2] Worker-2 completed (OCR=30.80s, total=30.81s) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:10:22] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:10:22] [INFO    ] [Worker-2] Worker-2 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:10:22] [INFO    ] [Worker-2] Worker-2 summary — processed=5, failed=0, total_ocr_time=95.56s, avg_ocr_per_file=19.11s, model_init_time=7.39s | fname=SUMMARY
[2026-02-10 12:10:22] [INFO    ] [Worker-2] Worker-2 exiting | fname=SHUTDOWN
[2026-02-10 12:10:22] [INFO    ] [MainProcess] Worker Worker-2 (PID=35499) joined — OK | fname=SHUTDOWN
[2026-02-10 12:10:25] [INFO    ] [Worker-4] Worker-4 OCR completed in 32.60s | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:10:25] [INFO    ] [Worker-4] Worker-4 extracted 90 lines from 6 page(s) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:10:25] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/37692967 Invalid UOM (PO).pdf.txt (0.0003s) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:10:25] [INFO    ] [Worker-4] Worker-4 completed (OCR=32.60s, total=32.61s) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:10:25] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:10:25] [INFO    ] [Worker-4] Worker-4 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:10:25] [INFO    ] [Worker-4] Worker-4 summary — processed=5, failed=0, total_ocr_time=98.31s, avg_ocr_per_file=19.66s, model_init_time=7.64s | fname=SUMMARY
[2026-02-10 12:10:25] [INFO    ] [Worker-4] Worker-4 exiting | fname=SHUTDOWN
[2026-02-10 12:10:26] [INFO    ] [Worker-3] Worker-3 OCR completed in 28.28s | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:10:26] [INFO    ] [Worker-3] Worker-3 extracted 75 lines from 5 page(s) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:10:26] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/37794522 Invalid Vendor (PO).pdf.txt (0.0002s) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:10:26] [INFO    ] [Worker-3] Worker-3 completed (OCR=28.28s, total=28.28s) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:10:26] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:10:26] [INFO    ] [Worker-3] Worker-3 received sentinel. Shutting down. | fname=SENTINEL
[2026-02-10 12:10:26] [INFO    ] [Worker-3] Worker-3 summary — processed=6, failed=0, total_ocr_time=100.26s, avg_ocr_per_file=16.71s, model_init_time=7.16s | fname=SUMMARY
[2026-02-10 12:10:26] [INFO    ] [Worker-3] Worker-3 exiting | fname=SHUTDOWN
[2026-02-10 12:10:26] [INFO    ] [MainProcess] Worker Worker-3 (PID=35500) joined — OK | fname=SHUTDOWN
[2026-02-10 12:10:26] [INFO    ] [MainProcess] Worker Worker-4 (PID=35501) joined — OK | fname=SHUTDOWN
[2026-02-10 12:10:26] [INFO    ] [MainProcess] Worker Worker-5 (PID=35502) joined — OK | fname=SHUTDOWN
[2026-02-10 12:10:26] [INFO    ] [MainProcess] Worker Worker-6 (PID=35503) joined — OK | fname=SHUTDOWN
[2026-02-10 12:10:26] [INFO    ] [MainProcess] Worker Worker-7 (PID=35504) joined — OK | fname=SHUTDOWN
[2026-02-10 12:10:26] [INFO    ] [MainProcess] ========== OCR Pipeline Complete ========== | fname=DONE
[2026-02-10 12:10:26] [INFO    ] [MainProcess] Total files processed : 36 | fname=DONE
[2026-02-10 12:10:26] [INFO    ] [MainProcess] Total wall-clock time : 107.99s | fname=DONE
[2026-02-10 12:10:26] [INFO    ] [MainProcess] Average time per file : 3.00s | fname=DONE
[2026-02-10 12:10:26] [INFO    ] [MainProcess] Log saved to          : ./logs/ocr_run_20260210_120839.log | fname=DONE
